"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,NA,NA,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,NA,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,NA,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,NA,13,NA,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,NA,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,NA,13,13,13,13,13,13,13,13,13
13,13,13,NA,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,NA,13,13,13,13,NA,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,NA,13,13,13,13,NA,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13
13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,NA,13,13
13,13,13,13,13,NA,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13
13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13
13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,NA,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,NA,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,NA,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,NA,NA,13,13,13,NA,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,NA,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,NA,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13
NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13
13,13,13,13,13,NA,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,NA,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
NA,13,13,13,13,13,13,NA,13,NA,13,13,13,13,13,NA,13,13,13,13,NA,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,NA,NA,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,NA,13,13,13,13,13,13,13,13
13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,NA,NA,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,NA,NA,13,13,13,NA,13,NA,13,13,NA,13,13,NA,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,13,13,13,13,13,13,13,13,13,13,13,13
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,NA,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14
14,14,14,14,NA,14,14,NA,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,NA,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,NA,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,NA,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,NA,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,NA,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,NA,14,14,14,NA,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,NA,NA,14,14,14,14,14,14,NA
14,NA,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,NA,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,NA,14,14,14,14,NA,14
NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,NA,14,14,14,14
